Date,Pair,Direction,Type,Score,Result,Entry,Close,SL,TP,RR,R_Result,Duration,PKT_Open,PKT_Close,Session,Macro,MTF15m,News,ATR,Notes
2026-04-01T20:17:44.315Z,XAU/USD,BUY,INTRADAY,84,OPEN,4770.15,,4759.34,4783.13,1.2,,,,,8,BULLISH,12,,5.41,
2026-04-02T01:12:47.594Z,EUR/USD,BUY,INTRADAY,76,SL,1.15995,,1.15917,1.16089,1.2,,,,,5,BULLISH,4,,0.00039,
2026-04-02T08:18:56.692Z,GBP/USD,SELL,INTRADAY,77,TP,1.32153,,1.32243,1.32045,1.2,,,,,15,BEARISH,12,,0.00045,
2026-04-02T08:19:02.401Z,BTC/USD,SELL,INTRADAY,82,SL,66712,,66887,66502,1.2,,,,,15,BEARISH,12,,88,
2026-04-02T09:05:09.678Z,ETH/USD,SELL,INTRADAY,82,TP,2042.8,,2048.9,2035.4,1.2,,,,,15,BEARISH,12,,3.1,
2026-04-02T09:10:10.440Z,ETH/USD,SELL,SCALP,79,SL,2044.9,,2045.9,2043.4,1.5,,,,,15,BEARISH,12,,1.2,
2026-04-02T09:18:57.174Z,GBP/USD,SELL,INTRADAY,82,TP,1.31992,,1.3208,1.31886,1.2,,,,,15,BEARISH,12,,0.00044,
2026-04-02T09:19:02.880Z,BTC/USD,SELL,INTRADAY,83,TP,66411,,66606,66177,1.2,,,,,15,BEARISH,12,,98,
2026-04-02T09:40:12.131Z,ETH/USD,SELL,SCALP,79,TP,2045.9,,2046.9,2044.4,1.5,,,,,10,BEARISH,12,,1.3,
2026-04-02T10:10:28.069Z,ETH/USD,SELL,INTRADAY,77,TP,2039.8,,2045.8,2032.5,1.2,,,,,10,BEARISH,12,,3,
2026-04-02T10:30:21.136Z,ETH/USD,SELL,SCALP,77,TP,2036.9,,2038,2035.3,1.5,,,,,10,BEARISH,12,,1.3,
2026-04-02T11:04:02.270Z,BTC/USD,SELL,INTRADAY,76,TP,66438,,66615,66226,1.2,,,,,10,BEARISH,12,,88,
2026-04-02T11:40:10.918Z,ETH/USD,SELL,INTRADAY,75,TP,2033.9,,2041.5,2024.7,1.2,,,,,10,BEARISH,12,,3.8,
2026-04-05T11:59:41.380Z,BTC/USD,SELL,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-04-02T12:09:01.547Z,BTC/USD,SELL,INTRADAY,83,TP,66172,,66370,65935,1.2,,,,,15,BEARISH,12,,99,
2026-04-02T12:14:01.833Z,BTC/USD,SELL,SCALP,79,SL,66195,,66240,66128,1.5,,,,,15,BEARISH,12,,56,
2026-04-02T12:39:02.760Z,BTC/USD,SELL,SCALP,90,TP,66105,,66148,66042,1.5,,,,,15,BEARISH,12,,53,
2026-04-02T12:40:13.723Z,ETH/USD,SELL,INTRADAY,90,SL,2029,,2036.7,2019.8,1.2,,,,,15,BEARISH,12,,3.8,
2026-04-02T13:02:45.540Z,XAU/USD,SELL,INTRADAY,81,SL,4588.04,,4606.29,4566.13,1.2,,,,,15,BEARISH,12,,9.13,
2026-04-02T13:07:46.118Z,XAU/USD,SELL,SCALP,86,OPEN,4607.63,,4612.27,4600.67,1.5,,,,,15,BEARISH,12,,5.8,
2026-04-02T13:09:04.688Z,BTC/USD,SELL,INTRADAY,82,TP,66074,,66311,65789,1.2,,,,,15,BEARISH,12,,119,
2026-04-02T13:13:59.551Z,GBP/USD,SELL,INTRADAY,80,SL,1.32061,,1.32146,1.31959,1.2,,,,,15,BEARISH,12,,0.00043,
2026-04-02T13:37:46.870Z,XAU/USD,SELL,SCALP,95,OPEN,4598.28,,4601.41,4593.58,1.5,,,,,15,BEARISH,12,,3.91,
2026-04-02T13:37:52.554Z,EUR/USD,SELL,INTRADAY,83,SL,1.15259,,1.15327,1.15177,1.2,,,,,15,BEARISH,4,,0.00034,
2026-04-02T13:40:16.485Z,ETH/USD,SELL,INTRADAY,77,SL,2022.9,,2033.3,2010.3,1.2,,,,,15,BEARISH,12,,5.2,
2026-04-05T12:00:07.892Z,BTC/USD,SELL,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-04-02T14:27:44.078Z,XAU/USD,BUY,INTRADAY,85,OPEN,4666.4,,4643.26,4694.18,1.2,,,,,15,BULLISH,12,,11.57,
2026-04-02T14:29:03.412Z,BTC/USD,SELL,INTRADAY,76,SL,66212,,66545,65813,1.2,,,,,15,BEARISH,4,,166,
2026-04-02T15:17:44.664Z,XAU/USD,BUY,SCALP,89,OPEN,4678.09,,4675.07,4682.63,1.5,,,,,15,BULLISH,12,,3.78,
2026-04-02T15:34:01.409Z,BTC/USD,SELL,INTRADAY,75,SL,66750,,67141,66280,1.2,,,,,15,BEARISH,0,,196,
2026-04-02T15:35:11.911Z,ETH/USD,SELL,INTRADAY,75,OPEN,2051.7,,2067.4,2032.8,1.2,,,,,15,BEARISH,0,,7.9,
2026-04-02T15:37:45.872Z,XAU/USD,BUY,INTRADAY,94,OPEN,4673.58,,4651.57,4699.98,1.2,,,,,15,BULLISH,12,,11,
2026-04-02T15:43:58.601Z,GBP/USD,SELL,INTRADAY,75,TP,1.32378,,1.32511,1.32218,1.2,,,,,15,BEARISH,0,,0.00066,
2026-04-02T16:42:51.336Z,EUR/USD,SELL,SCALP,72,SL,1.15429,,1.1544,1.15413,1.5,,,,,8,BEARISH,4,,0.00013,
2026-04-04T00:28:58.085Z,GBP/USD,SELL,SCALP,80,SL,1.3195,,1.31967,1.31925,1.5,,,,,5,BEARISH,12,,0.00021,
2026-04-04T00:53:57.870Z,GBP/USD,SELL,SCALP,78,SL,1.31945,,1.31959,1.31924,1.5,,,,,5,BEARISH,12,,0.00017,
2026-04-04T01:53:57.797Z,GBP/USD,SELL,INTRADAY,75,SL,1.31939,,1.32023,1.31839,1.2,,,,,5,BEARISH,12,,0.00042,
2026-04-04T03:33:58.552Z,GBP/USD,SELL,INTRADAY,77,SL,1.31934,,1.32017,1.31835,1.2,,,,,5,BEARISH,12,,0.00041,
2026-04-04T10:37:49.515Z,EUR/USD,SELL,INTRADAY,75,OPEN,1.15149,,1.1521,1.15076,1.2,,,,,10,BEARISH,12,,0.0003,
2026-04-04T17:19:02.520Z,BTC/USD,BUY,INTRADAY,77,SL,67380,,67252,67533,1.2,,,,,8,BULLISH,12,,64,
2026-04-04T19:24:03.208Z,BTC/USD,BUY,INTRADAY,75,SL,67400,,67280,67545,1.2,,,,,8,BULLISH,12,,60,
2026-04-05T12:00:38.266Z,BTC/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-04-05T07:14:03.013Z,BTC/USD,SELL,SCALP,73,TP,66846,,66862,66821,1.5,,,,,15,BEARISH,12,,21,
2026-04-05T07:19:03.331Z,BTC/USD,SELL,INTRADAY,89,SL,66825,,66954,66670,1.2,,,,,15,BEARISH,12,,65,
